chemin du ficher,nom du paquet,nom de la classe,NOC,WMC,CBO,CC,RFC
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultWindDataset.java,src.main.java.org.jfree.data.xy,DefaultWindDataset.java,0,0,9,60.0,18.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\VectorSeriesCollectionTest.java,src.test.java.org.jfree.data.xy,VectorSeriesCollectionTest.java,0,5,10,10.0,18.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\text\TextLine.java,src.main.java.org.jfree.chart.text,TextLine.java,0,3,7,24.0,18.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\SamplingXYLineRenderer.java,src.main.java.org.jfree.chart.renderer.xy,SamplingXYLineRenderer.java,0,2,24,45.0,18.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\text\TextBlock.java,src.main.java.org.jfree.chart.text,TextBlock.java,0,5,10,48.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\PeriodAxisLabelInfo.java,src.main.java.org.jfree.chart.axis,PeriodAxisLabelInfo.java,0,0,8,31.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYLineAnnotation.java,src.main.java.org.jfree.chart.annotations,XYLineAnnotation.java,0,1,20,45.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\ValueMarkerTest.java,src.test.java.org.jfree.chart.plot,ValueMarkerTest.java,0,7,13,12.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\DataUtilsTest.java,src.test.java.org.jfree.data,DataUtilsTest.java,0,7,11,12.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\CrosshairState.java,src.main.java.org.jfree.chart.plot,CrosshairState.java,2,10,5,40.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\IntervalBarRenderer.java,src.main.java.org.jfree.chart.renderer.category,IntervalBarRenderer.java,1,1,22,27.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultPolarPlotEditor.java,src.main.java.org.jfree.chart.swing.editor,DefaultPolarPlotEditor.java,0,6,10,18.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalSeriesCollectionTest.java,src.test.java.org.jfree.data.xy,YIntervalSeriesCollectionTest.java,0,6,10,10.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\YIntervalRenderer.java,src.main.java.org.jfree.chart.renderer.xy,YIntervalRenderer.java,0,2,31,30.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,src.test.java.org.jfree.chart.plot,FastScatterPlotTest.java,0,5,13,10.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GanttRendererTest.java,src.test.java.org.jfree.chart.renderer.category,GanttRendererTest.java,0,5,4,7.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\DateRange.java,src.main.java.org.jfree.data.time,DateRange.java,0,0,2,15.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\WindItemRendererTest.java,src.test.java.org.jfree.chart.renderer.xy,WindItemRendererTest.java,0,5,4,8.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONObject.java,src.main.java.org.jfree.data.json.impl,JSONObject.java,0,1,5,16.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\ArrowNeedle.java,src.main.java.org.jfree.chart.plot.compass,ArrowNeedle.java,1,0,4,21.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\DeviationStepRendererTest.java,src.test.java.org.jfree.chart.renderer.xy,DeviationStepRendererTest.java,0,5,4,8.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\util\DefaultShadowGenerator.java,src.main.java.org.jfree.chart.util,DefaultShadowGenerator.java,0,0,4,27.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\VectorRendererTest.java,src.test.java.org.jfree.chart.renderer.xy,VectorRendererTest.java,0,5,6,8.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\DeviationRendererTest.java,src.test.java.org.jfree.chart.renderer.xy,DeviationRendererTest.java,0,5,4,8.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYBoxAnnotation.java,src.main.java.org.jfree.chart.annotations,XYBoxAnnotation.java,0,1,18,37.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\util\DirectionalGradientPaintTransformer.java,src.main.java.org.jfree.chart.util,DirectionalGradientPaintTransformer.java,0,0,2,17.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\GrayPaintScaleTest.java,src.test.java.org.jfree.chart.renderer,GrayPaintScaleTest.java,0,5,5,10.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalSeriesCollectionTest.java,src.test.java.org.jfree.data.xy,XYIntervalSeriesCollectionTest.java,0,6,14,10.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYShapeAnnotation.java,src.main.java.org.jfree.chart.annotations,XYShapeAnnotation.java,0,1,19,35.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialPointerTest.java,src.test.java.org.jfree.chart.plot.dial,DialPointerTest.java,0,7,8,10.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XYIntervalDataItem.java,src.main.java.org.jfree.data.xy,XYIntervalDataItem.java,0,0,7,11.0,17.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java,src.test.java.org.jfree.chart.labels,IntervalCategoryItemLabelGeneratorTest.java,0,5,5,7.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialBackgroundTest.java,src.test.java.org.jfree.chart.plot.dial,DialBackgroundTest.java,0,4,11,18.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLCItem.java,src.main.java.org.jfree.data.time.ohlc,OHLCItem.java,0,0,6,10.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\Outlier.java,src.main.java.org.jfree.chart.renderer,Outlier.java,0,2,1,20.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickUnit.java,src.main.java.org.jfree.chart.axis,DateTickUnit.java,0,0,10,46.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\MatrixSeriesTest.java,src.test.java.org.jfree.data.xy,MatrixSeriesTest.java,0,6,6,7.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\annotations\CategoryLineAnnotationTest.java,src.test.java.org.jfree.chart.annotations,CategoryLineAnnotationTest.java,0,6,6,7.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\category\CategoryToPieDataset.java,src.main.java.org.jfree.data.category,CategoryToPieDataset.java,0,1,10,46.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\LookupPaintScale.java,src.main.java.org.jfree.chart.renderer,LookupPaintScale.java,0,1,6,42.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYBoxAnnotationTest.java,src.test.java.org.jfree.chart.annotations,XYBoxAnnotationTest.java,0,7,18,7.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java,src.test.java.org.jfree.chart.labels,BoxAndWhiskerXYToolTipGeneratorTest.java,0,5,5,11.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\VectorDataItem.java,src.main.java.org.jfree.data.xy,VectorDataItem.java,0,0,7,12.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\title\Title.java,src.main.java.org.jfree.chart.title,Title.java,5,8,12,50.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\Series.java,src.main.java.org.jfree.data.general,Series.java,16,4,4,38.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\block\CenterArrangement.java,src.main.java.org.jfree.chart.block,CenterArrangement.java,0,2,8,34.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYSplineRendererTest.java,src.test.java.org.jfree.chart.renderer.xy,XYSplineRendererTest.java,0,5,8,16.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\DefaultCategoryItemRendererTest.java,src.test.java.org.jfree.chart.renderer.category,DefaultCategoryItemRendererTest.java,0,5,6,7.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,src.test.java.org.jfree.chart.labels,BubbleXYItemLabelGeneratorTest.java,0,6,12,9.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultTableXYDatasetTest.java,src.test.java.org.jfree.data.xy,DefaultTableXYDatasetTest.java,0,6,12,11.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java,src.test.java.org.jfree.chart.labels,StandardCategoryToolTipGeneratorTest.java,0,6,8,8.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultOHLCDataset.java,src.main.java.org.jfree.data.xy,DefaultOHLCDataset.java,0,1,10,25.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalCategoryToolTipGenerator.java,src.main.java.org.jfree.chart.labels,IntervalCategoryToolTipGenerator.java,0,0,7,33.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java,src.test.java.org.jfree.chart.labels,HighLowItemLabelGeneratorTest.java,0,5,5,7.0,16.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java,src.test.java.org.jfree.chart.labels,StandardCategorySeriesLabelGeneratorTest.java,0,6,11,9.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractCategoryItemLabelGenerator.java,src.main.java.org.jfree.chart.labels,AbstractCategoryItemLabelGenerator.java,2,0,10,54.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\flow\FlowPlotTest.java,src.test.java.org.jfree.chart.plot.flow,FlowPlotTest.java,0,14,11,8.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\gantt\SlidingGanttCategoryDatasetTest.java,src.test.java.org.jfree.data.gantt,SlidingGanttCategoryDatasetTest.java,0,4,13,12.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalXYItemLabelGenerator.java,src.main.java.org.jfree.chart.labels,IntervalXYItemLabelGenerator.java,0,0,9,66.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\CategoryStepRendererTest.java,src.test.java.org.jfree.chart.renderer.category,CategoryStepRendererTest.java,0,5,16,8.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,src.test.java.org.jfree.chart.urls,CustomPieURLGeneratorTest.java,0,4,6,8.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\title\TextTitleTest.java,src.test.java.org.jfree.chart.title,TextTitleTest.java,0,4,7,8.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\IntervalXYToolTipGenerator.java,src.main.java.org.jfree.chart.labels,IntervalXYToolTipGenerator.java,0,0,10,66.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java,src.test.java.org.jfree.chart.labels,MultipleXYSeriesLabelGeneratorTest.java,0,5,8,8.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java,src.main.java.org.jfree.chart.swing.editor,DefaultLogAxisEditor.java,0,5,10,17.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYStepRenderer.java,src.main.java.org.jfree.chart.renderer.xy,XYStepRenderer.java,0,2,28,49.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java,src.test.java.org.jfree.chart.labels,BoxAndWhiskerToolTipGeneratorTest.java,0,5,5,10.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYDrawableAnnotation.java,src.main.java.org.jfree.chart.annotations,XYDrawableAnnotation.java,0,1,17,31.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\CategoryTableXYDatasetTest.java,src.test.java.org.jfree.data.xy,CategoryTableXYDatasetTest.java,0,6,11,11.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\PlotEntity.java,src.main.java.org.jfree.chart.entity,PlotEntity.java,0,0,6,21.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\WaferMapDataset.java,src.main.java.org.jfree.data.general,WaferMapDataset.java,0,6,14,22.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\TitleEntity.java,src.main.java.org.jfree.chart.entity,TitleEntity.java,0,0,6,22.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\PinNeedle.java,src.main.java.org.jfree.chart.plot.compass,PinNeedle.java,0,0,3,17.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\AxisEntity.java,src.main.java.org.jfree.chart.entity,AxisEntity.java,0,0,6,22.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\KeyToGroupMap.java,src.main.java.org.jfree.data,KeyToGroupMap.java,0,1,3,40.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,src.main.java.org.jfree.chart.axis,NumberTickUnitSource.java,0,0,6,40.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\HighLowItemLabelGenerator.java,src.main.java.org.jfree.chart.labels,HighLowItemLabelGenerator.java,0,0,11,37.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\JFreeChartEntity.java,src.main.java.org.jfree.chart.entity,JFreeChartEntity.java,0,0,5,21.0,15.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\LCBLayout.java,src.main.java.org.jfree.chart.swing.editor,LCBLayout.java,0,5,1,28.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java,src.test.java.org.jfree.chart.imagemap,ImageMapUtilsTest.java,0,5,11,8.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\WaterfallChartTest.java,src.test.java.org.jfree.chart,WaterfallChartTest.java,0,4,15,10.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\gantt\TaskSeries.java,src.main.java.org.jfree.data.gantt,TaskSeries.java,0,3,7,19.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\MiddlePinNeedle.java,src.main.java.org.jfree.chart.plot.compass,MiddlePinNeedle.java,0,0,4,18.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCItemTest.java,src.test.java.org.jfree.data.time.ohlc,OHLCItemTest.java,0,5,7,9.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\AbstractAnnotation.java,src.main.java.org.jfree.chart.annotations,AbstractAnnotation.java,3,3,4,35.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\CategoryMarkerTest.java,src.test.java.org.jfree.chart.plot,CategoryMarkerTest.java,0,6,8,10.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java,src.test.java.org.jfree.data.function,PolynomialFunction2DTest.java,0,6,4,11.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYZToolTipGenerator.java,src.main.java.org.jfree.chart.labels,StandardXYZToolTipGenerator.java,0,0,9,50.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\internal\CloneUtils.java,src.main.java.org.jfree.chart.internal,CloneUtils.java,0,0,5,26.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\DefaultPolarItemRendererTest.java,src.test.java.org.jfree.chart.renderer,DefaultPolarItemRendererTest.java,0,4,6,7.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\VectorRenderer.java,src.main.java.org.jfree.chart.renderer.xy,VectorRenderer.java,0,1,23,38.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\statistics\BoxAndWhiskerCalculatorTest.java,src.test.java.org.jfree.data.statistics,BoxAndWhiskerCalculatorTest.java,0,4,5,8.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\title\DateTitleTest.java,src.test.java.org.jfree.chart.title,DateTitleTest.java,0,4,6,8.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\UIUtils.java,src.main.java.org.jfree.chart.swing,UIUtils.java,0,0,2,18.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialFrameTest.java,src.test.java.org.jfree.chart.plot.dial,StandardDialFrameTest.java,0,4,9,8.0,14.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\ArcDialFrameTest.java,src.test.java.org.jfree.chart.plot.dial,ArcDialFrameTest.java,0,4,9,8.0,14.0
